Cycle,Class,Precision,Recall,F1-score,Accuracy,Confusion Matrix,Labelled Samples
16,good,0.5625,0.6428571428571429,0.6000000000000001,0.9364161849710982,"[[67, 5, 5, 0], [2, 9, 1, 2], [4, 1, 237, 0], [1, 1, 0, 11]]",988
16,unacc,0.9753086419753086,0.9793388429752066,0.977319587628866,0.9364161849710982,"[[67, 5, 5, 0], [2, 9, 1, 2], [4, 1, 237, 0], [1, 1, 0, 11]]",988
16,vgood,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9364161849710982,"[[67, 5, 5, 0], [2, 9, 1, 2], [4, 1, 237, 0], [1, 1, 0, 11]]",988
17,acc,0.9014084507042254,0.8311688311688312,0.864864864864865,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1038
17,good,0.47058823529411764,0.5714285714285714,0.5161290322580646,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1038
17,unacc,0.9714285714285714,0.9834710743801653,0.9774127310061601,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1038
17,vgood,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1038
18,acc,0.9014084507042254,0.8311688311688312,0.864864864864865,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1088
18,good,0.47058823529411764,0.5714285714285714,0.5161290322580646,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1088
18,unacc,0.9714285714285714,0.9834710743801653,0.9774127310061601,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1088
18,vgood,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9277456647398844,"[[64, 7, 6, 0], [3, 8, 1, 2], [3, 1, 238, 0], [1, 1, 0, 11]]",1088
19,acc,0.918918918918919,0.8831168831168831,0.9006622516556292,0.9393063583815029,"[[68, 4, 5, 0], [1, 11, 1, 1], [4, 1, 237, 0], [1, 3, 0, 9]]",1138
19,good,0.5789473684210527,0.7857142857142857,0.6666666666666667,0.9393063583815029,"[[68, 4, 5, 0], [1, 11, 1, 1], [4, 1, 237, 0], [1, 3, 0, 9]]",1138
19,unacc,0.9753086419753086,0.9793388429752066,0.977319587628866,0.9393063583815029,"[[68, 4, 5, 0], [1, 11, 1, 1], [4, 1, 237, 0], [1, 3, 0, 9]]",1138
19,vgood,0.9,0.6923076923076923,0.7826086956521738,0.9393063583815029,"[[68, 4, 5, 0], [1, 11, 1, 1], [4, 1, 237, 0], [1, 3, 0, 9]]",1138
